geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
xn77h0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn77h1,0.1202872531418312,0.7396768402154399,0.0,0.0,0.0,0.1400359066427289,557.0,0.0258064516129032,0.9032258064516128,0.0,0.0,0.0,0.0709677419354838,155.0,0.0056497175141242,0.8587570621468926,0.0,0.0,0.0,0.135593220338983,177.0,0.0515021459227467,0.8497854077253219,0.0,0.0,0.0,0.0987124463519313,233.0,0.2020905923344947,0.6724738675958188,0.0,0.0,0.0,0.1254355400696864,287.0,0.0,0.6,0.0,0.0,0.0,0.4,15.0,0.0,0.0,5.0,5.0,3.0,0.0,4.0,15.0,1.0,32.0,1.0,0.0,0.0,2.0,32.0,36.0,54.0,14.0,0.0,65.0,3.0
xn77h2,0.2409217877094972,0.0900837988826815,0.0,0.0,0.0,0.6689944134078212,1432.0,0.0528301886792452,0.1094339622641509,0.0,0.0,0.0,0.8377358490566038,265.0,0.2745490981963928,0.1843687374749499,0.0,0.0,0.0,0.5410821643286573,499.0,0.2707774798927614,0.0804289544235924,0.0,0.0,0.0,0.6487935656836461,373.0,0.1625766871165644,0.0506134969325153,0.0,0.0,0.0,0.7868098159509203,652.0,0.0867052023121387,0.0173410404624277,0.0,0.0,0.0,0.8959537572254336,173.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,29.0,0.0,25.0,0.0,9.0,0.0,3.0,22.0,54.0,75.0,1.0,0.0,76.0,0.0
xn77h3,0.8508474576271187,0.0,0.0,0.0372881355932203,0.0,0.111864406779661,295.0,0.7142857142857143,0.0,0.0,0.0476190476190476,0.0,0.238095238095238,21.0,0.8359375,0.0,0.0,0.0,0.0,0.1640625,128.0,0.9148936170212766,0.0,0.0,0.0106382978723404,0.0,0.0744680851063829,94.0,0.7432432432432432,0.0,0.0,0.1486486486486486,0.0,0.1081081081081081,74.0,0.9,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.0,2.0,2.0,27.0,1.0,82.0,49.0,0.0,42.0,0.0,0.0,0.0,51.0,78.0,178.0,247.0,9.0,0.0,256.0,0.0
xn77h4,0.3854389721627409,0.0267665952890792,0.1359743040685224,0.0,0.0,0.4518201284796574,934.0,0.2508250825082508,0.0462046204620462,0.0726072607260726,0.0,0.0,0.6303630363036303,303.0,0.4721603563474387,0.0779510022271715,0.1358574610244989,0.0,0.0,0.3140311804008908,449.0,0.3569620253164557,0.0050632911392405,0.1316455696202531,0.0,0.0,0.5063291139240507,395.0,0.2117263843648208,0.006514657980456,0.1140065146579804,0.0,0.0,0.6677524429967426,307.0,0.2093023255813953,0.0,0.0116279069767441,0.0,0.0,0.7790697674418605,86.0,0.0,0.0,1.0,2.0,35.0,0.0,98.0,0.0,0.0,90.0,2.0,0.0,0.0,83.0,174.0,137.0,296.0,15.0,0.0,309.0,2.0
xn77h5,0.199501246882793,0.112219451371571,0.0232751454696591,0.0033250207813798,0.0,0.6616791354945969,1203.0,0.2327935222672064,0.2085020242914979,0.0161943319838056,0.0060728744939271,0.0,0.5364372469635628,494.0,0.0914127423822714,0.1689750692520775,0.0249307479224376,0.0083102493074792,0.0,0.7063711911357341,361.0,0.3473451327433628,0.0973451327433628,0.0442477876106194,0.0066371681415929,0.0,0.504424778761062,452.0,0.1849112426035503,0.1627218934911242,0.0103550295857988,0.0014792899408284,0.0,0.6405325443786982,676.0,0.1923076923076923,0.110576923076923,0.0,0.0,0.0,0.6971153846153846,208.0,0.0,0.0,0.0,0.0,22.0,2.0,79.0,14.0,2.0,61.0,0.0,0.0,0.0,66.0,126.0,120.0,235.0,11.0,0.0,245.0,1.0
xn77h6,0.1538461538461538,0.0272808586762075,0.1207513416815742,0.0031305903398926,0.0,0.6949910554561717,2236.0,0.2223161453930684,0.0245139475908706,0.0490278951817413,0.0016906170752324,0.0,0.702451394759087,1183.0,0.0225225225225225,0.018018018018018,0.1126126126126126,0.0045045045045045,0.0,0.8423423423423423,444.0,0.2703349282296651,0.0159489633173843,0.1339712918660287,0.0047846889952153,0.0,0.5749601275917066,1254.0,0.1640058055152394,0.0355587808417997,0.0747460087082728,0.0007256894049346,0.0,0.7249637155297532,1378.0,0.0932944606413994,0.0379008746355685,0.0204081632653061,0.0,0.0,0.8483965014577259,343.0,0.0,0.0,0.0,0.0,37.0,0.0,114.0,31.0,0.0,40.0,1.0,0.0,0.0,109.0,148.0,184.0,332.0,0.0,0.0,332.0,0.0
xn77h7,0.2857142857142857,0.0285714285714285,0.1619047619047619,0.0476190476190476,0.0,0.4761904761904761,105.0,0.391304347826087,0.1195652173913043,0.1195652173913043,0.0217391304347826,0.0,0.3478260869565217,92.0,0.0769230769230769,0.0,0.0384615384615384,0.1153846153846153,0.0,0.7692307692307693,26.0,0.3975903614457831,0.1325301204819277,0.1325301204819277,0.036144578313253,0.0,0.3012048192771084,83.0,0.3461538461538461,0.0384615384615384,0.1923076923076923,0.0,0.0,0.4230769230769231,78.0,0.4,0.0,0.1,0.1,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,14.0,0.0,104.0,0.0,21.0,2.0,120.0,238.0,106.0,344.0,0.0,0.0,344.0,0.0
xn77h8,0.2370892018779342,0.0352112676056338,0.0,0.0,0.0,0.7276995305164319,426.0,0.2692307692307692,0.0307692307692307,0.0,0.0,0.0,0.7,130.0,0.2898550724637681,0.0289855072463768,0.0,0.0,0.0,0.6811594202898551,138.0,0.3095238095238095,0.0357142857142857,0.0,0.0,0.0,0.6547619047619048,168.0,0.2142857142857142,0.0408163265306122,0.0,0.0,0.0,0.7448979591836735,196.0,0.037037037037037,0.0185185185185185,0.0,0.0,0.0,0.9444444444444444,54.0,0.0,0.0,0.0,2.0,19.0,0.0,70.0,36.0,0.0,32.0,0.0,22.0,1.0,54.0,72.0,164.0,225.0,11.0,0.0,236.0,0.0
xn77h9,0.2019438444924406,0.0,0.0,0.0,0.0,0.7980561555075594,926.0,0.2241379310344827,0.0,0.0,0.0,0.0,0.7758620689655172,348.0,0.1319444444444444,0.0,0.0,0.0,0.0,0.8680555555555556,288.0,0.2838983050847458,0.0,0.0,0.0,0.0,0.7161016949152542,236.0,0.2057692307692307,0.0,0.0,0.0,0.0,0.7942307692307692,520.0,0.2304347826086956,0.0,0.0,0.0,0.0,0.7695652173913043,230.0,0.0,0.0,0.0,1.0,1.0,0.0,115.0,0.0,0.0,45.0,0.0,48.0,6.0,86.0,32.0,270.0,301.0,1.0,0.0,302.0,0.0
xn77hb,0.3092783505154639,0.0969072164948453,0.0,0.0123711340206185,0.0,0.5814432989690722,485.0,0.3655913978494624,0.0967741935483871,0.0,0.021505376344086,0.0,0.5161290322580645,93.0,0.2711864406779661,0.0762711864406779,0.0,0.0,0.0,0.652542372881356,118.0,0.425,0.1,0.0,0.01875,0.0,0.45625,160.0,0.2817460317460317,0.115079365079365,0.0,0.0198412698412698,0.0,0.5833333333333334,252.0,0.2708333333333333,0.0416666666666666,0.0,0.0,0.0,0.6875,48.0,0.0,0.0,0.0,0.0,19.0,0.0,204.0,12.0,0.0,113.0,12.0,0.0,0.0,58.0,74.0,344.0,418.0,0.0,0.0,418.0,0.0
xn77hc,0.202572347266881,0.0,0.0,0.0,0.0,0.797427652733119,311.0,0.0634920634920634,0.0,0.0,0.0,0.0,0.9365079365079364,126.0,0.1181818181818181,0.0,0.0,0.0,0.0,0.8818181818181818,110.0,0.3095238095238095,0.0,0.0,0.0,0.0,0.6904761904761905,126.0,0.0601503759398496,0.0,0.0,0.0,0.0,0.9398496240601504,133.0,0.1617647058823529,0.0,0.0,0.0,0.0,0.8382352941176471,68.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,75.0,1.0,12.0,0.0,100.0,38.0,257.0,295.0,0.0,0.0,295.0,0.0
xn77hd,0.3900933343132211,0.0321158227382964,0.0062467847431469,0.0006614242669214,0.0055853604762254,0.5652972734621886,13607.0,0.4485357245063436,0.0516073643041114,0.0015262806448535,0.0015262806448535,0.0077267957645712,0.4890775541352666,10483.0,0.1731694281133084,0.0101549973276322,0.0032068412613575,0.0,0.0032068412613575,0.8102618920363442,1871.0,0.4652457235948954,0.0521314146076568,0.0073309801792017,0.0012218300298669,0.0081455335324463,0.4659245180559326,7366.0,0.4548815325155436,0.0397412199630314,0.0034447991934128,0.0013443118803562,0.0072256763569148,0.493362460090741,11902.0,0.2863436123348017,0.0345645543883429,0.0,0.0,0.0016943409013893,0.677397492375466,2951.0,0.0,0.0,0.0,0.0,41.0,0.0,106.0,23.0,0.0,82.0,2.0,50.0,0.0,113.0,120.0,297.0,411.0,6.0,0.0,417.0,0.0
xn77he,0.7773250239693192,0.135666347075743,0.0023969319271332,0.0,0.0067114093959731,0.0779002876318312,4172.0,0.8042676501580611,0.1159114857744994,0.0036880927291886,0.0,0.0094836670179135,0.0666491043203372,3796.0,0.7205882352941176,0.0588235294117647,0.1127450980392156,0.0,0.0,0.1078431372549019,204.0,0.7802774653168354,0.1319835020622422,0.0003749531308586,0.0,0.0101237345331833,0.0772403449568804,2667.0,0.8077011759280609,0.1222042886788102,0.0,0.0,0.0076089462762278,0.062485589116901,4337.0,0.743421052631579,0.1473684210526315,0.0,0.0,0.0052631578947368,0.1039473684210526,760.0,0.0,0.0,0.0,0.0,12.0,0.0,94.0,41.0,0.0,70.0,0.0,18.0,0.0,268.0,192.0,311.0,503.0,0.0,0.0,503.0,0.0
xn77hf,0.2194444444444444,0.0333333333333333,0.0,0.0,0.0,0.7472222222222222,360.0,0.2669322709163346,0.0358565737051792,0.0,0.0,0.0,0.6972111553784861,251.0,0.0,0.008130081300813,0.0,0.0,0.0,0.991869918699187,123.0,0.2807017543859649,0.0292397660818713,0.0,0.0,0.0,0.6900584795321637,171.0,0.2909090909090909,0.0363636363636363,0.0,0.0,0.0,0.6727272727272727,220.0,0.3505154639175257,0.0721649484536082,0.0,0.0,0.0,0.5773195876288659,97.0,0.0,0.0,0.0,0.0,16.0,1.0,214.0,0.0,0.0,126.0,0.0,36.0,1.0,93.0,162.0,325.0,479.0,8.0,0.0,487.0,0.0
xn77hg,1.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,37.0,0.0,206.0,1.0,2.0,114.0,0.0,10.0,0.0,162.0,142.0,390.0,532.0,0.0,0.0,532.0,0.0
xn77hh,0.099836333878887,0.2995090016366612,0.0965630114566284,0.0081833060556464,0.0,0.4959083469721768,611.0,0.1468144044321329,0.4542936288088642,0.0249307479224376,0.0055401662049861,0.0,0.3684210526315789,361.0,0.0952380952380952,0.3809523809523809,0.1496598639455782,0.0476190476190476,0.0,0.3265306122448979,147.0,0.1501831501831501,0.3809523809523809,0.1318681318681318,0.0,0.0,0.336996336996337,273.0,0.1219512195121951,0.3975609756097561,0.0195121951219512,0.0,0.0,0.4609756097560976,410.0,0.0633802816901408,0.1690140845070422,0.0140845070422535,0.0,0.0,0.7535211267605634,142.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,15.0,0.0,16.0,0.0,17.0,0.0,27.0,70.0,39.0,109.0,0.0,0.0,109.0,0.0
xn77hj,0.6451612903225806,0.0,0.3548387096774194,0.0,0.0,0.0,155.0,0.5384615384615384,0.0,0.4615384615384615,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.1428571428571428,0.0,0.0,0.0,14.0,0.7971014492753623,0.0,0.2028985507246377,0.0,0.0,0.0,69.0,0.4705882352941176,0.0,0.5294117647058824,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,13.0,2.0,117.0,30.0,0.0,10.0,0.0,0.0,0.0,80.0,196.0,56.0,252.0,0.0,0.0,252.0,0.0
xn77hk,0.2615384615384615,0.0,0.2846153846153846,0.0,0.0,0.4538461538461538,260.0,0.0956521739130434,0.1304347826086956,0.417391304347826,0.0,0.0,0.3565217391304348,115.0,0.3684210526315789,0.0,0.2631578947368421,0.0,0.0,0.3684210526315789,38.0,0.291970802919708,0.1094890510948905,0.291970802919708,0.0,0.0,0.3065693430656934,137.0,0.1506849315068493,0.0,0.3493150684931507,0.0,0.0,0.5,146.0,0.0555555555555555,0.0,0.3888888888888889,0.0,0.0,0.5555555555555556,54.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,33.0,2.0,32.0,0.0,19.0,0.0,89.0,184.0,71.0,255.0,0.0,0.0,255.0,0.0
xn77hm,0.0,0.0,0.8703703703703703,0.1296296296296296,0.0,0.0,216.0,0.0,0.0,0.8305084745762712,0.1694915254237288,0.0,0.0,59.0,0.0,0.0,0.8974358974358975,0.1025641025641025,0.0,0.0,39.0,0.0,0.0,0.9264705882352942,0.0735294117647058,0.0,0.0,136.0,0.0,0.0,0.7702702702702703,0.2297297297297297,0.0,0.0,74.0,0.0,0.0,0.7307692307692307,0.2692307692307692,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,4.0,0.0,24.0,0.0,16.0,0.0,26.0,120.0,12.0,132.0,0.0,0.0,132.0,0.0
xn77hn,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,127.0,2.0,0.0,12.0,0.0,12.0,0.0,55.0,184.0,40.0,224.0,0.0,0.0,224.0,0.0
xn77hp,0.2510729613733906,0.0,0.2811158798283262,0.0,0.0,0.4678111587982833,466.0,0.3365384615384615,0.0,0.3557692307692308,0.0,0.0,0.3076923076923077,104.0,0.3880597014925373,0.0,0.0298507462686567,0.0,0.0,0.582089552238806,67.0,0.603448275862069,0.0,0.2758620689655172,0.0,0.0,0.1206896551724138,58.0,0.1846590909090909,0.0,0.4176136363636363,0.0,0.0,0.3977272727272727,352.0,0.2795698924731182,0.0,0.032258064516129,0.0,0.0,0.6881720430107527,93.0,0.0,0.0,0.0,0.0,10.0,2.0,114.0,30.0,0.0,0.0,0.0,36.0,0.0,25.0,176.0,41.0,217.0,0.0,0.0,217.0,0.0
xn77hq,0.0948275862068965,0.0,0.0,0.0,0.0,0.9051724137931034,116.0,0.2272727272727272,0.0,0.0454545454545454,0.0,0.0,0.7272727272727273,44.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1923076923076923,0.0,0.0384615384615384,0.0,0.0,0.7692307692307693,52.0,0.1269841269841269,0.0,0.0,0.0,0.0,0.873015873015873,63.0,0.081081081081081,0.0,0.0,0.0,0.0,0.918918918918919,37.0,0.0,0.0,0.0,0.0,18.0,0.0,112.0,18.0,0.0,20.0,0.0,0.0,0.0,14.0,162.0,20.0,182.0,0.0,0.0,182.0,0.0
xn77hr,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,34.0,0.0,10.0,0.0,0.0,0.0,34.0,174.0,10.0,184.0,0.0,0.0,184.0,0.0
xn77hs,0.4108695652173913,0.1217391304347826,0.0,0.0,0.0,0.4673913043478261,920.0,0.4946428571428571,0.0589285714285714,0.0,0.0,0.0,0.4464285714285714,560.0,0.4742268041237113,0.0412371134020618,0.0,0.0,0.0,0.4845360824742268,194.0,0.6129032258064516,0.032258064516129,0.0,0.0,0.0,0.3548387096774194,403.0,0.3753943217665615,0.1214511041009463,0.0,0.0,0.0,0.5031545741324921,634.0,0.3132530120481928,0.1887550200803212,0.0,0.0,0.0,0.4979919678714859,249.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,93.0,0.0,23.0,0.0,14.0,0.0,264.0,208.0,226.0,433.0,1.0,1.0,433.0,0.0
xn77ht,0.0992682150811326,0.0267260579064587,0.0031816735602927,0.0044543429844097,0.0,0.8663697104677061,3143.0,0.0947426067907995,0.0558598028477546,0.0027382256297918,0.0016429353778751,0.0,0.8450164293537787,1826.0,0.0477908025247971,0.0027051397655545,0.0018034265103697,0.0,0.0,0.9477006311992786,1109.0,0.0783758262511803,0.1067044381491973,0.0075542965061378,0.0,0.0,0.8073654390934845,1059.0,0.1231155778894472,0.0306532663316582,0.0020100502512562,0.0080402010050251,0.0,0.8361809045226131,1990.0,0.1282367447595561,0.0110974106041923,0.001233045622688,0.001233045622688,0.0,0.8581997533908755,811.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,0.0,6.0,0.0,12.0,2.0,24.0,18.0,51.0,67.0,2.0,0.0,66.0,3.0
xn77hu,0.0518731988472622,0.0259365994236311,0.0,0.0,0.0605187319884726,0.861671469740634,347.0,0.0,0.0204081632653061,0.0,0.0,0.2244897959183673,0.7551020408163265,98.0,0.0113636363636363,0.0568181818181818,0.0,0.0,0.1306818181818181,0.8011363636363636,176.0,0.1195652173913043,0.0108695652173913,0.0,0.0,0.0434782608695652,0.8260869565217391,92.0,0.042016806722689,0.0,0.0,0.0,0.0084033613445378,0.9495798319327732,119.0,0.0,0.0,0.0,0.0,0.2586206896551724,0.7413793103448276,58.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,61.0,0.0,81.0,0.0,0.0,0.0,86.0,126.0,250.0,376.0,0.0,0.0,376.0,0.0
xn77hv,0.4615384615384615,0.0,0.0,0.0,0.0,0.5384615384615384,26.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.4878048780487805,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6551724137931034,0.0,0.0,0.0,0.0,0.3448275862068966,29.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.7333333333333333,15.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.5454545454545454,22.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,12.0,0.0,112.0,0.0,6.0,0.0,71.0,154.0,246.0,400.0,0.0,0.0,400.0,0.0
xn77hw,0.0,0.125,0.0,0.0,0.0,0.875,80.0,0.0,0.4205607476635514,0.0,0.0,0.0,0.5794392523364486,107.0,0.0,0.04,0.0,0.0,0.0,0.96,25.0,0.0,0.5131578947368421,0.0,0.0,0.0,0.4868421052631579,76.0,0.0,0.2586206896551724,0.0,0.0,0.0,0.7413793103448276,58.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,12.0,0.0,73.0,15.0,0.0,50.0,0.0,0.0,0.0,10.0,144.0,16.0,160.0,0.0,0.0,160.0,0.0
xn77hx,0.2409638554216867,0.1204819277108433,0.0,0.0,0.0,0.6385542168674698,83.0,0.42,0.24,0.0,0.0,0.0,0.34,50.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.9411764705882352,17.0,0.0,0.21875,0.0,0.0,0.0,0.78125,32.0,0.4791666666666667,0.125,0.0,0.0,0.0,0.3958333333333333,48.0,0.4722222222222222,0.25,0.0,0.0,0.0,0.2777777777777778,36.0,0.0,0.0,0.0,0.0,37.0,4.0,81.0,6.0,0.0,2.0,0.0,0.0,0.0,84.0,166.0,48.0,208.0,6.0,0.0,214.0,0.0
xn77hy,0.2596685082872928,0.005524861878453,0.1049723756906077,0.0,0.0,0.6298342541436464,181.0,0.1830985915492957,0.2957746478873239,0.0,0.0,0.0,0.5211267605633803,71.0,0.0789473684210526,0.0526315789473684,0.1052631578947368,0.0,0.0,0.7631578947368421,38.0,0.1162790697674418,0.2325581395348837,0.2325581395348837,0.0,0.0,0.4186046511627907,43.0,0.2105263157894736,0.1184210526315789,0.0657894736842105,0.0,0.0,0.6052631578947368,76.0,0.3789473684210526,0.0105263157894736,0.0,0.0,0.0,0.6105263157894737,95.0,0.0,0.0,0.0,2.0,29.0,0.0,254.0,10.0,0.0,164.0,0.0,24.0,1.0,12.0,280.0,216.0,496.0,0.0,0.0,496.0,0.0
xn77hz,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,9.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.3888888888888889,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.25,12.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.6153846153846154,13.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,163.0,0.0,17.0,0.0,112.0,236.0,135.0,371.0,0.0,0.0,371.0,0.0
xn77j0,0.0756756756756756,0.0216216216216216,0.0,0.0,0.0,0.9027027027027028,185.0,0.1728395061728395,0.0,0.0,0.0,0.0,0.8271604938271605,81.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0.1025641025641025,0.0,0.0,0.0,0.0,0.8974358974358975,39.0,0.1550387596899224,0.0310077519379844,0.0,0.0,0.0,0.813953488372093,129.0,0.16,0.0,0.0,0.0,0.0,0.84,25.0,0.0,0.0,0.0,0.0,24.0,0.0,156.0,17.0,0.0,80.0,0.0,0.0,0.0,41.0,148.0,170.0,316.0,2.0,0.0,318.0,0.0
xn77j1,0.7222222222222222,0.0277777777777777,0.0,0.25,0.0,0.0,36.0,0.3333333333333333,0.3809523809523809,0.0,0.2857142857142857,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.25,0.0,0.0,16.0,0.7647058823529411,0.088235294117647,0.0,0.1470588235294117,0.0,0.0,34.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,21.0,0.0,146.0,0.0,22.0,0.0,51.0,326.0,105.0,422.0,9.0,0.0,431.0,0.0
xn77j2,0.0,0.8780487804878049,0.0,0.0,0.0,0.1219512195121951,41.0,0.0,0.75,0.0,0.0,0.0,0.25,12.0,0.0,0.6,0.0,0.0,0.0,0.4,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,24.0,0.0,0.0,0.0,0.0,36.0,0.0,88.0,0.0,0.0,47.0,0.0,0.0,0.0,15.0,84.0,102.0,181.0,5.0,0.0,186.0,0.0
xn77j4,0.160621761658031,0.0466321243523316,0.0,0.0,0.0,0.7927461139896373,579.0,0.1658536585365853,0.1560975609756097,0.0,0.0,0.0,0.6780487804878049,205.0,0.0,0.0174418604651162,0.0,0.0,0.0,0.9825581395348836,172.0,0.21875,0.21875,0.0,0.0,0.0,0.5625,160.0,0.1558073654390935,0.0481586402266288,0.0,0.0,0.0,0.7960339943342776,353.0,0.3737373737373737,0.0404040404040404,0.0,0.0,0.0,0.5858585858585859,99.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,16.0,0.0,78.0,0.0,6.0,0.0,45.0,156.0,125.0,281.0,0.0,0.0,281.0,0.0
xn77j5,0.0172413793103448,0.0,0.0,0.0,0.0,0.9827586206896552,116.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.7333333333333333,15.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.9130434782608696,23.0,0.0422535211267605,0.0,0.0,0.0,0.0,0.9577464788732394,71.0,0.125,0.0,0.0,0.0,0.0,0.875,8.0,0.0,0.0,0.0,0.0,15.0,0.0,157.0,49.0,1.0,72.0,0.0,11.0,0.0,70.0,212.0,163.0,373.0,2.0,0.0,375.0,0.0
xn77j6,0.8805970149253731,0.044776119402985,0.0,0.0,0.0,0.0746268656716417,67.0,0.5625,0.28125,0.0,0.0,0.0,0.15625,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1538461538461538,0.5384615384615384,0.0,0.0,0.0,0.3076923076923077,13.0,0.8961038961038961,0.0649350649350649,0.0,0.0,0.0,0.0389610389610389,77.0,0.75,0.0,0.0,0.0,0.0,0.25,8.0,0.0,0.0,0.0,0.0,26.0,0.0,274.0,0.0,0.0,108.0,0.0,26.0,0.0,65.0,368.0,131.0,493.0,6.0,0.0,496.0,3.0
xn77j7,0.1323529411764706,0.0,0.0,0.0,0.0,0.8676470588235294,68.0,0.12,0.0,0.0,0.0,0.0,0.88,25.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,6.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,18.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8571428571428571,49.0,0.0,0.0,0.0,0.0,55.0,0.0,237.0,0.0,0.0,96.0,0.0,0.0,0.0,64.0,330.0,122.0,446.0,6.0,0.0,452.0,0.0
xn77j8,0.0692307692307692,0.0,0.0,0.0,0.0,0.9307692307692308,130.0,0.3695652173913043,0.0,0.0,0.0,0.0,0.6304347826086957,46.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.238095238095238,0.0,0.0,0.0,0.0,0.7619047619047619,21.0,0.1875,0.0,0.0,0.0,0.0,0.8125,48.0,0.4,0.0,0.0,0.0,0.0,0.6,30.0,0.0,0.0,0.0,0.0,12.0,0.0,100.0,13.0,0.0,40.0,0.0,0.0,0.0,0.0,104.0,61.0,159.0,6.0,0.0,165.0,0.0
