geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,major_category_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,major_category_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,major_category_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,major_category_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,major_category_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,major_category_night
dr72qm,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,42.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Educational,0.0,0.0,0.6216216216216216,0.0,0.0,0.3783783783783784,37.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,6.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72qp,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0,0.0,11.0,Commercial/Services,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,7.0,Commercial/Services,0.6923076923076923,0.0,0.0,0.3076923076923077,0.0,0.0,13.0,Commercial/Services,0.75,0.0,0.0,0.25,0.0,0.0,4.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr72qq,0.0,0.0,0.0,0.5384615384615384,0.0,0.46153846153846156,39.0,Healthcare & Welfare,0.0,0.0,0.0,0.4,0.0,0.6,10.0,Transportation,0.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,14.0,Transportation,0.0,0.0,0.0,0.4,0.0,0.6,15.0,Transportation,0.0,0.0,0.0,0.625,0.0,0.375,8.0,Healthcare & Welfare,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,12.0,Healthcare & Welfare
dr72qr,0.13513513513513514,0.0,0.0,0.0,0.7837837837837838,0.08108108108108109,37.0,Residential,0.125,0.0,0.0,0.0,0.8333333333333334,0.041666666666666664,24.0,Residential,0.18181818181818182,0.0,0.0,0.0,0.8181818181818182,0.0,11.0,Residential,0.21428571428571427,0.0,0.0,0.0,0.5714285714285714,0.21428571428571427,14.0,Residential,0.15,0.0,0.0,0.0,0.8,0.05,20.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,16.0,Residential
dr72qs,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72qt,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,12.0,Commercial/Services,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.25,0.0,0.0,0.0,0.75,0.0,4.0,Residential,0.5,0.0,0.0,0.0,0.5,0.0,8.0,Commercial/Services,0.6,0.0,0.0,0.0,0.4,0.0,5.0,Commercial/Services,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential
dr72qu,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,8.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72qw,0.14942528735632185,0.0,0.26436781609195403,0.3103448275862069,0.0,0.27586206896551724,87.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.16393442622950818,0.0,0.29508196721311475,0.2786885245901639,0.0,0.26229508196721313,61.0,Educational,0.10526315789473684,0.0,0.2631578947368421,0.5263157894736842,0.0,0.10526315789473684,19.0,Healthcare & Welfare,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,13.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation
dr72qx,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,21.0,Residential,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,12.0,Residential,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,Residential,0.0,0.0,0.0,0.0,0.6,0.4,5.0,Residential,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,12.0,Residential,0.0,0.0,0.0,0.0,0.9,0.1,10.0,Residential
dr72qy,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72qz,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72r0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,Commercial/Services,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.4,0.0,0.0,0.0,0.0,0.6,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
dr72r1,0.45454545454545453,0.0,0.0,0.3333333333333333,0.0,0.21212121212121213,33.0,Commercial/Services,0.35294117647058826,0.0,0.0,0.47058823529411764,0.0,0.17647058823529413,17.0,Healthcare & Welfare,0.375,0.0,0.0,0.0,0.0,0.625,8.0,Transportation,0.4375,0.0,0.0,0.5625,0.0,0.0,16.0,Healthcare & Welfare,0.36363636363636365,0.0,0.0,0.45454545454545453,0.0,0.18181818181818182,22.0,Healthcare & Welfare,0.75,0.0,0.0,0.0,0.0,0.25,4.0,Commercial/Services
dr72r2,1.0,0.0,0.0,0.0,0.0,0.0,75.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,20.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,63.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr72r3,0.5254237288135594,0.0,0.0,0.0,0.0847457627118644,0.3898305084745763,59.0,Commercial/Services,0.5882352941176471,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,17.0,Commercial/Services,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.8181818181818182,11.0,Transportation,0.7391304347826086,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,23.0,Commercial/Services,0.6111111111111112,0.0,0.0,0.0,0.08333333333333333,0.3055555555555556,36.0,Commercial/Services,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,6.0,Transportation
dr72r4,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services
dr72r6,0.28735632183908044,0.05747126436781609,0.0,0.0,0.6551724137931034,0.0,87.0,Residential,0.14285714285714285,0.10714285714285714,0.0,0.0,0.75,0.0,28.0,Residential,0.30434782608695654,0.043478260869565216,0.0,0.0,0.6521739130434783,0.0,23.0,Residential,0.4166666666666667,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0,12.0,Commercial/Services,0.20454545454545456,0.06818181818181818,0.0,0.0,0.7272727272727273,0.0,44.0,Residential,0.2222222222222222,0.05555555555555555,0.0,0.0,0.7222222222222222,0.0,36.0,Residential
dr72r8,0.32,0.0,0.0,0.24,0.44,0.0,25.0,Residential,0.3,0.0,0.0,0.1,0.6,0.0,10.0,Residential,0.25,0.0,0.0,0.5,0.25,0.0,4.0,Healthcare & Welfare,0.375,0.0,0.0,0.0,0.625,0.0,16.0,Residential,0.375,0.0,0.0,0.25,0.375,0.0,8.0,Commercial/Services,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,7.0,Healthcare & Welfare
dr72rh,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72rj,0.0,0.0,0.0,0.3717948717948718,0.16666666666666666,0.46153846153846156,78.0,Transportation,0.0,0.0,0.0,0.16,0.28,0.56,25.0,Transportation,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.7777777777777778,18.0,Transportation,0.0,0.0,0.0,0.5094339622641509,0.07547169811320754,0.41509433962264153,53.0,Healthcare & Welfare,0.0,0.0,0.0,0.125,0.4166666666666667,0.4583333333333333,24.0,Transportation,0.0,0.0,0.0,0.25,0.375,0.375,8.0,Residential
dr72rm,0.0,0.3695652173913043,0.0,0.0,0.0,0.6304347826086957,46.0,Transportation,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,9.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0,0.0,0.0,0.6,20.0,Transportation,0.0,0.3181818181818182,0.0,0.0,0.0,0.6818181818181818,22.0,Transportation,0.0,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,13.0,Transportation
dr72rq,0.0,0.0,0.0,0.0,0.0,1.0,28.0,Transportation,0.0,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,12.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,20.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation
dr72rr,0.0,0.0,0.0,0.7575757575757576,0.24242424242424243,0.0,33.0,Healthcare & Welfare,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,7.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Healthcare & Welfare,0.0,0.0,0.0,0.8148148148148148,0.18518518518518517,0.0,27.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential
dr72rt,0.39436619718309857,0.0,0.0,0.6056338028169014,0.0,0.0,71.0,Healthcare & Welfare,0.43478260869565216,0.0,0.0,0.5652173913043478,0.0,0.0,23.0,Healthcare & Welfare,0.5185185185185185,0.0,0.0,0.48148148148148145,0.0,0.0,27.0,Commercial/Services,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,7.0,Healthcare & Welfare,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,14.0,Healthcare & Welfare,0.45652173913043476,0.0,0.0,0.5434782608695652,0.0,0.0,46.0,Healthcare & Welfare
dr72ru,0.0,0.0,0.0,0.72,0.28,0.0,25.0,Healthcare & Welfare,0.0,0.0,0.0,0.25,0.75,0.0,4.0,Residential,0.0,0.0,0.0,0.75,0.25,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,21.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential
dr72rw,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential
dr72rz,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,33.0,Culture & Leisure,0.3870967741935484,0.6129032258064516,0.0,0.0,0.0,0.0,31.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,13.0,Commercial/Services,0.2926829268292683,0.7073170731707317,0.0,0.0,0.0,0.0,41.0,Culture & Leisure,0.3,0.7,0.0,0.0,0.0,0.0,10.0,Culture & Leisure
dr72s2,0.0,0.0,1.0,0.0,0.0,0.0,7.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,9.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72s3,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72s5,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72se,0.0,0.0,0.0,1.0,0.0,0.0,97.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,78.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,22.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72sp,0.5833333333333334,0.0,0.0,0.0,0.013888888888888888,0.4027777777777778,72.0,Commercial/Services,0.6842105263157895,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,19.0,Commercial/Services,0.6607142857142857,0.0,0.0,0.0,0.0,0.3392857142857143,56.0,Commercial/Services,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,9.0,Commercial/Services,0.35294117647058826,0.0,0.0,0.0,0.058823529411764705,0.5882352941176471,17.0,Transportation,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,9.0,Commercial/Services
dr72sr,1.0,0.0,0.0,0.0,0.0,0.0,113.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,42.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,77.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,27.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,33.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,18.0,Commercial/Services
dr72ss,1.0,0.0,0.0,0.0,0.0,0.0,51.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,33.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,18.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr72sw,0.0,0.0,0.0,0.0,1.0,0.0,21.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Residential
dr72sy,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Healthcare & Welfare
dr72t0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72tb,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,21.0,Residential,0.0,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0,11.0,Culture & Leisure,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,6.0,Culture & Leisure,0.0,0.8,0.0,0.0,0.2,0.0,5.0,Culture & Leisure,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,7.0,Culture & Leisure,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,14.0,Residential
dr72tc,0.0,0.0,0.0,0.0,0.0,1.0,27.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,26.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72tk,1.0,0.0,0.0,0.0,0.0,0.0,73.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,71.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72u0,0.6170212765957447,0.0,0.0,0.14893617021276595,0.0,0.23404255319148937,47.0,Commercial/Services,0.7037037037037037,0.0,0.0,0.18518518518518517,0.0,0.1111111111111111,27.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,0.6923076923076923,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,13.0,Commercial/Services,0.48,0.0,0.0,0.16,0.0,0.36,25.0,Commercial/Services,0.6785714285714286,0.0,0.0,0.25,0.0,0.07142857142857142,28.0,Commercial/Services
dr72u1,0.1509433962264151,0.0,0.0,0.6792452830188679,0.16981132075471697,0.0,106.0,Healthcare & Welfare,0.10344827586206896,0.0,0.0,0.5172413793103449,0.3793103448275862,0.0,29.0,Healthcare & Welfare,0.05172413793103448,0.0,0.0,0.896551724137931,0.05172413793103448,0.0,58.0,Healthcare & Welfare,0.1702127659574468,0.0,0.0,0.6808510638297872,0.14893617021276595,0.0,47.0,Healthcare & Welfare,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,Commercial/Services,0.16666666666666666,0.0,0.0,0.125,0.7083333333333334,0.0,24.0,Residential
dr72u4,0.23076923076923078,0.0,0.0,0.358974358974359,0.41025641025641024,0.0,39.0,Residential,0.25,0.0,0.0,0.4375,0.3125,0.0,16.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,20.0,Healthcare & Welfare,0.5,0.0,0.0,0.125,0.375,0.0,8.0,Commercial/Services,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.0,15.0,Residential,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,0.0,12.0,Commercial/Services
dr72u5,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72u9,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72uf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72uh,0.3333333333333333,0.14285714285714285,0.0,0.0,0.5238095238095238,0.0,42.0,Residential,0.38461538461538464,0.19230769230769232,0.0,0.0,0.4230769230769231,0.0,26.0,Residential,0.35,0.15,0.0,0.0,0.5,0.0,20.0,Residential,0.5,0.125,0.0,0.0,0.375,0.0,16.0,Commercial/Services,0.4,0.05,0.0,0.0,0.55,0.0,20.0,Residential,0.08333333333333333,0.4166666666666667,0.0,0.0,0.5,0.0,12.0,Residential
dr72uj,0.828125,0.171875,0.0,0.0,0.0,0.0,64.0,Commercial/Services,0.9210526315789473,0.07894736842105263,0.0,0.0,0.0,0.0,38.0,Commercial/Services,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,6.0,Commercial/Services,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0,0.0,38.0,Commercial/Services,0.7941176470588235,0.20588235294117646,0.0,0.0,0.0,0.0,34.0,Commercial/Services,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,24.0,Commercial/Services
dr72uq,0.0,0.0,0.0,0.0,1.0,0.0,20.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,17.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential
dr72uu,0.04516129032258064,0.0,0.0,0.0,0.9548387096774194,0.0,155.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,38.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,26.0,Residential,0.15555555555555556,0.0,0.0,0.0,0.8444444444444444,0.0,45.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,50.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,72.0,Residential
dr72uv,1.0,0.0,0.0,0.0,0.0,0.0,21.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr72uw,0.0,0.0,0.0,0.0,1.0,0.0,15.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential
dr72w0,0.29310344827586204,0.0,0.0,0.0,0.0,0.7068965517241379,58.0,Transportation,0.2,0.0,0.0,0.0,0.0,0.8,15.0,Transportation,0.2,0.0,0.0,0.0,0.0,0.8,5.0,Transportation,0.175,0.0,0.0,0.0,0.0,0.825,40.0,Transportation,0.6923076923076923,0.0,0.0,0.0,0.0,0.3076923076923077,13.0,Commercial/Services,0.2,0.0,0.0,0.0,0.0,0.8,15.0,Transportation
dr72w1,0.18421052631578946,0.0,0.0,0.18421052631578946,0.631578947368421,0.0,38.0,Residential,0.3333333333333333,0.0,0.0,0.23809523809523808,0.42857142857142855,0.0,21.0,Residential,0.5,0.0,0.0,0.0,0.5,0.0,6.0,Commercial/Services,0.15384615384615385,0.0,0.0,0.11538461538461539,0.7307692307692307,0.0,26.0,Residential,0.2222222222222222,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,18.0,Residential,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,9.0,Commercial/Services
dr72w4,0.7272727272727273,0.0,0.0,0.2727272727272727,0.0,0.0,11.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr72w5,0.19148936170212766,0.0,0.0,0.2765957446808511,0.5319148936170213,0.0,47.0,Residential,0.07142857142857142,0.0,0.0,0.35714285714285715,0.5714285714285714,0.0,14.0,Residential,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,9.0,Residential,0.37037037037037035,0.0,0.0,0.3333333333333333,0.2962962962962963,0.0,27.0,Commercial/Services,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,9.0,Residential,0.0,0.0,0.0,0.1875,0.8125,0.0,16.0,Residential
dr72w6,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services
