geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
dr72er,0.7755102040816326,0.0,0.0,0.2244897959183673,0.0,0.0,147.0,0.875,0.0,0.0,0.125,0.0,0.0,16.0,0.6097560975609756,0.0,0.0,0.3902439024390244,0.0,0.0,82.0,0.95,0.0,0.0,0.05,0.0,0.0,40.0,0.9375,0.0,0.0,0.0625,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,23.0,7.0,8.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,30.0,22.0,52.0,0.0,0.0,52.0,0.0
dr72eu,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,38.0,4.0,3.0,5.0,0.0,84.0,10.0,92.0,2.0,0.0,94.0,0.0
dr72ev,0.0,0.3725490196078431,0.0,0.0,0.0,0.6274509803921569,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.75,36.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.4545454545454545,11.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,62.0,9.0,71.0,0.0,0.0,71.0,0.0
dr72ex,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,80.0,0.0,0.0,80.0,0.0
dr72ey,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,90.0,1.0,89.0,2.0,0.0,91.0,0.0
dr72ez,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,0.0,0.0,122.0,0.0
dr72f0,0.0,0.25,0.0,0.0,0.0,0.75,8.0,0.0,0.4,0.0,0.0,0.0,0.6,15.0,0.0,0.3,0.0,0.0,0.0,0.7,10.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,0.0,0.4,0.0,0.0,0.0,0.6,5.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,3.0,67.0,0.0,0.0,67.0,0.0
dr72f1,0.6875,0.3125,0.0,0.0,0.0,0.0,16.0,0.5,0.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,15.0,5.0,6.0,0.0,2.0,0.0,11.0,28.0,37.0,65.0,0.0,0.0,65.0,0.0
dr72f2,0.2977099236641221,0.6641221374045801,0.0,0.0,0.0,0.0381679389312977,131.0,0.2888888888888888,0.6888888888888889,0.0,0.0,0.0,0.0222222222222222,90.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.2705882352941176,0.7176470588235294,0.0,0.0,0.0,0.0117647058823529,85.0,0.336734693877551,0.6326530612244898,0.0,0.0,0.0,0.0306122448979591,98.0,0.2571428571428571,0.6571428571428571,0.0,0.0,0.0,0.0857142857142857,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,28.0,0.0,4.0,9.0,2.0,38.0,17.0,53.0,2.0,0.0,54.0,1.0
dr72f3,0.8,0.0,0.0,0.0,0.0,0.2,15.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.1666666666666666,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.2307692307692307,13.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0909090909090909,11.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,2.0,25.0,22.0,34.0,30.0,53.0,11.0,0.0,64.0,0.0
dr72f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,2.0,1.0,6.0,6.0,0.0,22.0,18.0,31.0,9.0,0.0,40.0,0.0
dr72f6,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,15.0,2.0,4.0,27.0,29.0,2.0,0.0,31.0,0.0
dr72f7,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,5.0,13.0,2.0,0.0,15.0,0.0
dr72f8,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,28.0,1.0,2.0,4.0,0.0,58.0,7.0,63.0,2.0,0.0,65.0,0.0
dr72f9,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,2.0,1.0,2.0,0.0,62.0,5.0,65.0,2.0,0.0,67.0,0.0
dr72fb,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037,0.0,0.0,54.0,0.64,0.32,0.0,0.04,0.0,0.0,25.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3.0,0.7560975609756098,0.2439024390243902,0.0,0.0,0.0,0.0,41.0,0.6451612903225806,0.2903225806451613,0.0,0.064516129032258,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,5.0,11.0,0.0,0.0,0.0,0.0,6.0,8.0,9.0,22.0,48.0,68.0,2.0,0.0,70.0,0.0
dr72fd,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,44.0,8.0,52.0,0.0,0.0,52.0,0.0
dr72fm,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0
dr72fn,0.0,0.0,1.0,0.0,0.0,0.0,146.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr72fp,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,40.0,0.0
dr72fq,0.1477272727272727,0.0,0.0,0.8522727272727273,0.0,0.0,88.0,0.6363636363636364,0.0,0.0,0.3636363636363636,0.0,0.0,22.0,0.0909090909090909,0.0,0.0,0.9090909090909092,0.0,0.0,55.0,0.6875,0.0,0.0,0.3125,0.0,0.0,16.0,0.2432432432432432,0.0,0.0,0.7567567567567568,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,15.0,0.0,4.0,13.0,0.0,50.0,26.0,74.0,2.0,0.0,76.0,0.0
dr72fs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0
dr72fw,0.5949367088607594,0.1265822784810126,0.0,0.189873417721519,0.0,0.0886075949367088,79.0,0.5813953488372093,0.1627906976744186,0.0,0.1162790697674418,0.0,0.1395348837209302,43.0,0.1333333333333333,0.0666666666666666,0.0,0.8,0.0,0.0,15.0,0.7377049180327869,0.1147540983606557,0.0,0.0327868852459016,0.0,0.1147540983606557,61.0,0.5813953488372093,0.1860465116279069,0.0,0.1395348837209302,0.0,0.0930232558139534,43.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,58.0,0.0,56.0,2.0,0.0,58.0,0.0
dr72fx,0.1705426356589147,0.3953488372093023,0.0,0.4341085271317829,0.0,0.0,129.0,0.3125,0.6875,0.0,0.0,0.0,0.0,32.0,0.0,0.0975609756097561,0.0,0.902439024390244,0.0,0.0,41.0,0.2424242424242424,0.4848484848484848,0.0,0.2727272727272727,0.0,0.0,66.0,0.3,0.7,0.0,0.0,0.0,0.0,50.0,0.25,0.5,0.0,0.25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,6.0,0.0
dr72g8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,62.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,90.0,22.0,112.0,0.0,0.0,112.0,0.0
dr72gg,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,6.0,0.0,0.0,28.0,1.0,122.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,158.0,1.0,159.0,0.0,0.0,159.0,0.0
dr72gh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,24.0,0.4615384615384615,0.5384615384615384,0.0,0.0,0.0,0.0,13.0,0.3,0.7,0.0,0.0,0.0,0.0,20.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,6.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,86.0,0.0
dr72gs,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,32.0,0.0,10.0,0.0,0.0,0.0,0.0,148.0,6.0,154.0,0.0,0.0,154.0,0.0
dr72gt,0.0,0.0,0.4324324324324324,0.0,0.0,0.5675675675675675,74.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.9565217391304348,23.0,0.0,0.0,0.9375,0.0,0.0,0.0625,32.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.9666666666666668,30.0,0.0,0.0,0.1,0.0,0.0,0.9,20.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,78.0,2.0,74.0,6.0,0.0,80.0,0.0
dr72gv,0.0,0.0,0.0,0.0,0.8487394957983193,0.1512605042016806,119.0,0.0,0.0,0.0,0.0,0.8,0.2,60.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.1333333333333333,75.0,0.0,0.0,0.0,0.0,0.8163265306122449,0.1836734693877551,49.0,0.0,0.0,0.0,0.0,0.7441860465116279,0.2558139534883721,43.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,128.0,1.0,127.0,2.0,0.0,129.0,0.0
dr72h0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,30.0,0.0,0.0,30.0,0.0
dr72h1,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,26.0,2.0,61.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,78.0,16.0,94.0,0.0,0.0,92.0,2.0
dr72h2,0.2,0.275,0.0,0.525,0.0,0.0,40.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,0.125,0.0,0.375,0.0,0.0,8.0,0.3,0.25,0.0,0.45,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,5.0,23.0,0.0,0.0,23.0,0.0
dr72h5,0.0681818181818181,0.3636363636363636,0.0,0.0,0.5454545454545454,0.0227272727272727,88.0,0.2181818181818181,0.3090909090909091,0.0,0.0,0.4,0.0727272727272727,55.0,0.2758620689655172,0.1379310344827586,0.0,0.0,0.4827586206896552,0.1034482758620689,29.0,0.1627906976744186,0.5581395348837209,0.0,0.0,0.2325581395348837,0.0465116279069767,43.0,0.0952380952380952,0.4285714285714285,0.0,0.0,0.4285714285714285,0.0476190476190476,21.0,0.02,0.24,0.0,0.0,0.74,0.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,36.0,11.0,47.0,0.0,0.0,47.0,0.0
dr72h8,0.422077922077922,0.3051948051948052,0.0,0.2727272727272727,0.0,0.0,154.0,0.6194029850746269,0.1641791044776119,0.0,0.2164179104477611,0.0,0.0,134.0,0.0967741935483871,0.3064516129032258,0.0,0.5967741935483871,0.0,0.0,62.0,0.532258064516129,0.2983870967741935,0.0,0.1693548387096774,0.0,0.0,124.0,0.6944444444444444,0.1666666666666666,0.0,0.1388888888888889,0.0,0.0,72.0,0.8666666666666667,0.0333333333333333,0.0,0.1,0.0,0.0,30.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,54.0,74.0,0.0,0.0,74.0,0.0
dr72h9,0.0869565217391304,0.6376811594202898,0.0,0.1594202898550724,0.1159420289855072,0.0,69.0,0.1290322580645161,0.7096774193548387,0.0,0.032258064516129,0.1290322580645161,0.0,31.0,0.0,0.96,0.0,0.0,0.04,0.0,25.0,0.024390243902439,0.5853658536585366,0.0,0.2439024390243902,0.1463414634146341,0.0,41.0,0.3333333333333333,0.4444444444444444,0.0,0.074074074074074,0.1481481481481481,0.0,27.0,0.0,0.8571428571428571,0.0,0.0,0.1428571428571428,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,40.0,56.0,96.0,0.0,0.0,96.0,0.0
dr72hb,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,12.0,2.0
dr72hc,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,28.0,0.0,0.0,28.0,0.0
dr72hd,0.2692307692307692,0.0,0.0,0.0,0.0,0.7307692307692307,26.0,0.2,0.0,0.0,0.0,0.0,0.8,10.0,0.875,0.0,0.0,0.0,0.0,0.125,8.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,4.0,8.0,0.0,20.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,30.0,39.0,67.0,2.0,0.0,67.0,2.0
dr72he,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0
dr72hf,0.4666666666666667,0.2666666666666666,0.0,0.0,0.2666666666666666,0.0,30.0,0.5,0.3125,0.0,0.0,0.1875,0.0,16.0,0.625,0.375,0.0,0.0,0.0,0.0,8.0,0.8571428571428571,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,14.0,0.3333333333333333,0.4,0.0,0.0,0.2666666666666666,0.0,15.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,49.0,0.0,0.0,49.0,0.0
dr72hg,0.7783783783783784,0.054054054054054,0.0,0.0,0.1675675675675675,0.0,185.0,0.8032786885245902,0.081967213114754,0.0,0.0,0.1147540983606557,0.0,61.0,0.5172413793103449,0.0,0.0,0.0,0.4827586206896552,0.0,29.0,0.7794117647058824,0.088235294117647,0.0,0.0,0.1323529411764706,0.0,68.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,0.0,33.0,0.8448275862068966,0.0258620689655172,0.0,0.0,0.1293103448275862,0.0,116.0,0.0,0.0,0.0,0.0,29.0,1.0,42.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,36.0,63.0,99.0,0.0,0.0,99.0,0.0
dr72hh,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,37.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,76.0,6.0,82.0,0.0,0.0,82.0,0.0
dr72hj,0.5714285714285714,0.0,0.0,0.2571428571428571,0.0,0.1714285714285714,35.0,0.6875,0.03125,0.0,0.15625,0.0,0.125,32.0,0.75,0.0357142857142857,0.0,0.0,0.0,0.2142857142857142,28.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.1666666666666666,6.0,0.15,0.0,0.0,0.7,0.0,0.15,20.0,0.0,0.0,0.0,0.0,8.0,0.0,104.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,128.0,28.0,156.0,0.0,0.0,156.0,0.0
dr72hk,0.8837209302325582,0.1162790697674418,0.0,0.0,0.0,0.0,43.0,0.6071428571428571,0.3928571428571428,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.951219512195122,0.048780487804878,0.0,0.0,0.0,0.0,41.0,0.3846153846153846,0.6153846153846154,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,56.0,0.0,0.0,54.0,2.0
dr72hm,0.4166666666666667,0.2916666666666667,0.0,0.0,0.2916666666666667,0.0,24.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.0,0.0,0.125,0.0,8.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.6153846153846154,0.0,13.0,0.6111111111111112,0.2222222222222222,0.0,0.0,0.1666666666666666,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,38.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,56.0,5.0,59.0,2.0,0.0,61.0,0.0
dr72hn,0.625,0.375,0.0,0.0,0.0,0.0,8.0,0.75,0.25,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,71.0,14.0,0.0,39.0,4.0,0.0,0.0,0.0,94.0,46.0,140.0,0.0,0.0,140.0,0.0
